Sentence,Formal_10
 That ’ s all I need . ,That's all I'll ask for.
 Do you have your library card ? ,Is it possible for you to keep a record of your library card information?
 Here it is . ,Here it is.
 Make sure to take proper care of this video . ,Ensure that you maintain the care required for this video.
 That won ’ t be a problem . ,There's no need to worry about that.
" If you damage the video , you will be fined . ",A fine may be imposed if you cause damage to the video recording.
 I won ’ t damage it . ,I will not harm it.
What's the matter with you then ? You look miserable . ,What's the problem with you then? You look gloomy.
 It's us . ,We.
 What do you mean by us . ,"What is your interpretation of the term ""us""?"
" Well , you always say you're busy . ","I'm aware that you're always joking around, but you haven't been able to take it seriously."
 That's right . ,That's correct...
 And you often go back to live with your parents and leave our son in the room by himself . ,"Often, you go back to live with your parents and leave our son alone in the living room."
" I ... I ... I miss my parents , also they miss me . ","I... I miss my parents, and they miss me."
" Oh I remember , I cut terrible calls , and you didn't say anything about it . ","I'm reminded that I made terrible calls, and you didn't address it."
 You mean I am groaned a few words ? ,Is it just a few words to express my frustration?
 Totally not . Perhaps it's about our marriage . ,Totally not. Maybe it's about our marriage.
"Hi , Mary . You look pale today . What's the matter with you ? ","Hi Mary, I noticed you're pale these days. What's up with your pale skin? I'm wondering."
 I think I've caught a cold . Now I'm aching all over . ,I believe I've been sick with a cold. Now I have aching muscles all over my body.
 You'd better take some medicine and have a good rest . I hope you'll be yourself pretty soon . ,I suggest you take some medicine and have a good night's sleep. I hope you're feeling better soon.
 Thank you . I suppose I should go to see a doctor . ,I appreciate your response. I think I should visit a doctor.
"I feel like going for a drink , it's been a long day . ","I'm longing for a drink, it's been chilly today."
" Great idea ! Peter , I could use the drink . ","I'm tempted to grab a drink, Peter - thanks, great idea."
 How about the new bar across road ? ,What about the new bar on the other side of the road?
" Sounds good . The food there is fantastic , too . ",There's a good feeling to it. The food at that place is simply mouth-watering.
" I agree , I had lunch there last week . ","I concur, I had lunch there last week."
 excellent ! That sounds like a plan . ,I think that's a great idea! That sounds like snobbish.
"Could you tell me the right time , please ? ",When is the appropriate time to respond?
 Well . My watch says five past two . But it ’ s no use rely on it because it has been gaining and losing these last a few days . ,"My watch has been fluctuating for the past few days, and although it indicates five past two, I don't believe it."
 You have to go and fix it . ,It's your responsibility to mend it.
 Yes . I will . ,Yes. I will - I said if I can.
does your family have a record of your ancestors ? ,Is there any documentation of your ancestors in your family tree?
 sure . My mom has been working on our family tree for years . She ’ s always updating it . ,My mother has been diligently working on updating our family tree for several years. I'm sure that she's right.
 do you have a copy of your family tree in your house ? I ’ d love to see it . ,Is there a copy of your family tree that you keep in your house? I'd like to see it.
" I can show it to you now , if you like . I think it goes back about 8 generations so far . ","I'd be delighted to show you it now, if you want to see it. I believe it has been around for 8 generations."
 that ’ s amazing . Do you have a large extended family ? ,"I'm wondering if you have a large extended family, can you share some insights on how it might be?"
 I ’ Ve got 30 cousins on my mom ’ s side and 10 cousins on my dad ’ s side . ,I've got 30 or so cousins on my mother’s side and 10 or more on the father’ s.
 are you very close to your first-cousins ? ,Are you very close to your first-cousins?
" the ones that are my age are close relatives . Now that I ’ m older , I don ’ t spend as much time with them as I used to , so I don ’ t know my younger cousins as well as the older ones . ","I don’t get to see my younger siblings as often as I used to when I was younger, so I’m not as close to them as my close relatives."
 I see . who ’ s the head of your household ? ,"I'm curious, who is in charge of your household?"
" it ’ s definitely my mother . And , her mother is definitely the matriarch of the bigger family . ","My mother is undoubtedly my mother, and her mother's lineage is rooted in the larger family."
 that ’ s interesting . What does your grandfather think of your step-mother ? ,What is your grandfather's opinion on your step-mother?
" at first , she was quite critical of her , but now that they ’ Ve been married for a few years , she ’ s starting to accept the fact that my father divorced my mother . ","Initially, she was highly critical of her, but now that they have been married for a few years, her perspective has changed to accept the fact that my father divorced my mother."
" that ’ s pretty much how you feel about your step-mother . Like grandmother , like grandson . ","Step-mothers and grandsons share a similar emotional connection, just as grandmother and grandma do."
"Hi , Mr . Wang . Do you feel like going boating with me ? ","Hi Mr. Wang, would you be open to embarking on a boat trip with me?"
" Sounds interesting , I haven't gone boating for some time now , and what time ? ","I've been boating for a while, but I haven't been for some time. When will it be?"
 How about tomorrow afternoon ? ,"Tomorrow afternoon, what will be interesting?"
 Sure . Where shall I meet you ? ,I'm not sure where to go for sure. Where are you?
 At the gate of the park . ,At the entrance of the park.
 Great . I look forward to meeting you . ,I'm eagerly anticipating meeting you. Great. I can't wait to meet you...
 See you then . ,"Until then, I look forward to seeing you."
 See you . ,I hope you are all well.
I hear that you've been to the Saikei Ski Resort for the weekend . Did you enjoy it ? ,I've been to Saikei Ski Resort over the past two weekends. Was your visit enjoyable?
" Yes , it's so exciting , though I had the most falls in our skiing team . ","Although I had the most falls in our skiing team, it's still exhilarating to finally get to this point."
 Isn't there any coach to teach you how to ski ? ,Is it possible to find a ski coach that can teach you the basics of skiing?
 Of course there is . The top-level coaches there are from the State Sports General Administration . ,There is no denying that there is. The top-notch coaches there are those who come from the State Sports General Administration.
 Could you move smoothly ? ,Is it possible for you to move quickly?
 Yes.My face even ached in the icy wind . ,"Yes, even in the frigid climate, my face shivered and itched in a cold wind."
 What happened afterwards ? ,What transpired after the event?
 I was skiing on and on excitedly until I realized one thing-I could not stop ! You can just imagine how terrified I was . ,"I was eagerly anticipating going on a skiing ride, but one thing I soon realized was that I could not stand and couldn't stand. It's incredibly scary to think this was going to happen."
 Poor girl ! ,A poor young lady whose suffering is being felt!
You look pale recently . ,Your skin has bled slightly in recent times.
 Yeah . I have got much pressure in the company . I have tobe wrapped upon my work . ,"I'm under a lot of pressure in the company, and I have to be wrapped up at work."
 Take good care of yourself . ,Ensure that you are taking care of yourself.
 Thank you . I will . ,I am grateful and grateful. I will take this opportunity to thank you.
"Hey , Maggy , Did you hear about David ? ","Hi Maggy, did you know about David?"
" About David ? No , I didn ’ t hear anything . ","I didn't hear anything about David, so I'm sorry."
" You know , about David and his new boss . ",I'm talking about David and his new supervisor.
" Sorry , I don ’ t quite follow you . ","I'm not sure if I can follow you back properly, sorry."
" Well , I heard David has been fired . ",I have been informed that David has been dismissed.
" Oh , that is a shame . He is really hard working . ","I'm sorry, that's a bit of pity. He works incredibly hard, too."
how do you usually get to school ? ,What is your usual mode of transportation to and from school?
 I usually ride my bike . Which form of transport do you prefer to use ? ,Is there a mode of transportation that you find favorably connected to – namely utilizing your bike for transportation?
" I feel that I can see more when I pedal a bicycle , but when I feel lazy , I drive my car . ","I find that my eyesight improves when I ride my bike, but when my mind is occupied, I opt to drive my car."
 I think we should discourage people from using their private cars . They produce too much pollution ! ,I think we should discourage people from using their private cars as they are responsible for causing too much pollution.
" I agree , but I would find it difficult to stop using my car . It's just so convenient . ","I agree with you, but I would have a hard time giving up my car - it's so convenient."
" cars might be convenient , but they're so bad for the environment . ","While cars may be a convenient option, they are not advisable as they pose ill-advised environmental consequences."
 do you have a car ? ,Do you have a vehicle in your possession?
" no . I used to have one though . Once I started using my bicycle to get around , I found that I didn't really need it . ","I used to ride my bike, but I didn't really need it. I'm not sure if I even needed it anymore."
" maybe if I sold my car now , I wouldn't be so tempted to use it . ","I'm not so inclined to use my car right now, but maybe if I were to sell it now as part of a deal, I wouldn't be as interested in it as I am."
 you could try . It would save you a lot of money . ,"If it is possible to do it, it will result in significant savings."
" that's true . Every month , I spend hundreds of dollars on gas , insurance , and repairs . ","I'm not wrong. I spend hundreds of dollars on gas, insurance, and repairs each month, even though I can't really afford all of these expenses."
" if you got to class by riding a bicycle every day instead of driving , you will get lots of exercise , too ! ","Besides being able to commute to class on a bicycle daily instead of driving, biking to comrades will also provide you with supplementary exercise!"
 I could stand to lose a few pounds . Having a car has made me lazy . I never end up walking anywhere ! ,"I'm able to lose weight and feel like I could be healthier. However, I have a tendency to be lazy with my car. I never have the energy to walk anywhere!"
 let's go to a car dealership . I'll help you try to sell your car for a good price . ,Let's visit a car dealership. I'll help you sell your car at if you want to sell it for...
 sounds good ! Let's go ! ,"I mean, it sounds great! Let's go for a while!"
What's wrong with him ? ,What's the matter with him?
 His nose is out of joint because we forgot to invite him to the party . ,"We neglected to remind him to come to the party, causing his nose to be out of place."
"What are you going to do for one year abroad , Tom ? ","Tom, what are your plans for spending a year in another country?"
" Study , study , study . I want to learn a lot . ","I am eager to learn more as I study, study, learn."
 You are going to take courses ? ,Are you taking up any courses?
 Yes . I am going to take some university courses there . ,"Yes, I am going to attend some university there and take some courses."
 Sounds hard . ,Isn't it a struggle to hear?
" Yes , but I think it's probably for the best . ","Yes, I'm saying, but it's probably not going to be good."
 Won ’ t you get lonely ? ,Is it possible for you to avoid feeling lonely?
" Hey , I am a pretty cool guy . I will make friends , and I'll have a lot of extracurricular activities too . You know , like fencing , or theater or something . ","I'm a cool-looking individual who will make friends and participate in extracurricular activities like fencing, theater, or anything."
"Isn't this lovely weather ? Will you help me water the flowers , Jack ? ","Isn't this lovely weather? Will you aid me in watering the flowers, Jack?"
" Well , do you think I have to ? ",Is it your opinion that I should?
 I do.We haven't watered them for quite a few days . ,"We haven't been watering them for a few days, and I understand."
 Please look at the sky.Don ' t you see the dark clouds ? It's going to rain soon . ,I'm curious to see what's happening in the sky. Are you noticing the dark clouds? It'll start raining soon.
 Good.So we don't have to work.How nice ! ,"I appreciate it so much, that it's not necessary to work. Good luck!"
 But I don't think it's so nice . ,"Nevertheless, I don't believe it's so pleasant."
 Why ? ,What is the explanation for?
 The weather report says it's going to rain for a whole week . ,"According to the weather report, it is predicted to rain for the next seven days."
" Oh , I'm afraid all the flowers will die in the rain . ","I'm a bit worried, because all the flowers will be gone soon in the rain."
"On , darn . The grocery store is closed . ",I'm sorry to inform you that the grocery store is not open.
" Yeah , this one closes at ten . We could drive to the 24 - hour store on sixth . ","We could opt for the 24-hour store on sixth. Unfortunately, this one usually ends at ten."
 Alright . We are out of everything . ,We are no longer in a position to do anything.
 I wish the store close to us was open 24 - house a day . ,"I desire that the store nearby is open 24 hours a day, making it convenient for us to visit."
" I know , our schedules are so weird . Sometimes , the little corner store is the only thing within walking distance that ’ s open when we get home . ",Our schedules are so strangely shaped that sometimes the only thing within walking distance to our destination is the little corner store that we have to wait in line when we get home.
" Yeah , and the prices there are very high . ","Yes, and the prices there are very high."
 I know . Three dollars for milk . ,I know. Three dollars for milk.
Do you think they two will get married ? ,Is it possible that they will get married in the future?
 You can count on it . ,Trust me when I say.
" I think so.Yes , they get along so well . ",I think so. They have a good relationship.
 I like him.He ' s good for her . ,I have a liking for him.He's good for her.
 You're right . He sure is . ,I think you're right. He definitely is.
"Dad , where are we off to ? ",Where is my Dad going?
 First we will go to the city centre and stop for something to drink . Then we will visit the University Museum . ,"Firstly, we will visit the city centre where we can have a drink, followed by examining the University Museum."
 Where are we going to have a drink ? ,Where can we have a drink?
 There is a coffee shop round the corner . Can you see that big building at the end of the road ? ,Is it possible to spot the large edifice that looms over the road and is located just past the coffee shop on the corner?
 Yes ? ,Is it true? Yes?
 That is a bank . The coffee shop is opposite the bank . ,"A coffee shop can be found across from the bank, which is a bank."
 Good . I will have hot chocolate . ,I'm savoring some hot chocolate. Good ice cream.
 A stop ! Wait for the lights to turn green . ,Wait for the lights to turn green and then proceed.
 When crossing the road you must always pay attention to what's around you . ,"When driving across the road, it is crucial to pay close attention to the surroundings."
 Sorry . How far is the museum ? ,What is the distance between me and the museum?
 I am not sure . We will ask for directions in the coffee shop . ,I am uncertain. We will ask for directions in the coffee shop.
 Here we are . You find us a table and I'll get the drinks . ,We're at a table and I'll take the drinks. You find.
How about going to the cinema tonight ? ,"I'm planning on going to the movies tonight, can you tell me how I can make it?"
 That's great . What's on tonight ? ,I think that's great. What'll be happening tonight?
" I am not sure about the name of the film , but I know it's a romantic one . ","I'm not entirely familiar with the movie's title, but I do acknowledge it'd be a romantic drama."
 Romantic ? I am afraid I like thrillers better . ,"Is it possible that I am not into Romance novels? I have a preference for thrillers, but I find them more thrilling."
 Don't you think it's too bloody ? ,"Isn't it too much of a stretch to say ""No, not at all""?"
" On the contrary , very exciting . ",Quite exhilarating in the opposite direction.
I feel so uncomfortable . ,I feel so uneasy.
 Are you sick ? ,Is your illness affecting you?
 No . The teacher is dragging the chalk over the blackboard . It set my teeth on edge . ,My teeth are nauseous because the teacher is dragging the chalk I. am dangling over the blackboard and bringing the sand back on the lesson.
 He ’ ll finish writing in a minute . ,"In a minute's time, he'll be finished writing."
I have made up my mind . I am getting a tattoo . ,"I am about to get a tattoo, but I have made."
 Really ? Are you sure ? ,Is it true? Do you have confidence in your answer?
 Yeah ! Why not ? They are trendy and look great ! I want to get a dragon on my arm or maybe a tiger on my back . ,I'm not sure if you want to get a tiger on your back or squirting dragon on my arm since they're cool and I can't seem to keep it from being cool.
" Yeah but , it is something that you will have forever ! They use indelible ink that can only be removed with laser treatment . On top of all that , I have heard it hurts a lot ! ","I understand that they use indelible ink that can only be erased with laser treatment, and it can be a painful experience."
 Really ? ,What is the real question?
 Of course ! They use this machine with a needle that pokes your skin and inserts the ink . ,"They use a needle-like device that inserts inserted ink into the skin of the person and then into their own skin, of course, as if to make it conceivable."
" Oh , I didn ’ t know that ! I thought they just paint it on your skin or something . ",I was just thinking of something that's just painted on your skin or something. I thought that was really interesting...
" I think you should reconsider and do some more research about tattoos . Also , find out where the nearest tattoo parlor is and make sure they used sterilized needles , and that the place is hygienic . ","I think you should reconsider and do some research before you go ahead with your tattoo. Also, where is the closest tattoo parlor, and make sure the needles are cleaned and used properly?"
 Maybe I should just get a tongue piercing ! ,Is it a good idea to consider getting pierced with my tongue?
"Excuse me , what's the screen near your steering wheel for ? ","What is the purpose of the screen situated near your steering wheel? Excuse me, what is it's for?"
 It's a portable TV . It's a popular thing now . ,A portable TV that is now a common choice is gaining in popularity.
" Oh , that's new to me . So what's on everyday ? ",I'm not sure what's going on with me today. I have never heard of that before.
" News about current affairs , documentaries , music , movies , noncommercial ads and so on . ","Current affairs, documentaries, films, music, noncommercial ads, and more."
 Is there anything interesting ? ,Is there anything fascinating?
" Yes , there are something good and informative . I think that many people underestimate the value of TV in education . ","I find there are good and informative things on the topic. Nevertheless, I think that TV has a significant impact on education and, and I believe that people underestimate the value of TV in this area."
 I agree . Are there any commercials on the TV ? ,Is there any advertising on the television? I agree.
 Of course . Because the TV stations need to make money from commercials between the programs . ,"Of course, TV stations must make a profit from advertising in between TV shows."
 That makes a lot of sense . Does the TV work well ? ,Is the TV efficient in its performance?
 Not always . It depends on the transmission of the satellite signals . ,Not every situation is identical. It depends on the transmission of satellite signals.
 I got it . Do you pay for the programs ? ,Is it your practice to pay for programs?
" Yes , 50 Yuan per month . ",Is it true that I can earn 50 Yuan per month with a monthly budget of 50.
"Oh , no ! ","Oh, no!"
 How dreadful ! ,How awful is that?
 Look at the view from the window . ,View the view from the window.
" Oh , dear . That ’ s terrible . Not at all what I expected . ",I'm not entirely in agreement with that description. It's just not what I anticipated.
" It ’ s awful , isn ’ t it ? ",Isn't that dreadful?
 I can ’ t bear to look at it . I ’ m rather disappointed . ,I can’t bear to look at it. It’s disappointing.
 It can ’ t be helped . ,There are no ways to provide assistance.
"What do you do in your free time , Nancy ? ","Nancy, what activities do you engage in during your downtime?"
" Well , I like playing the violin . ",I have a passion for playing the violin.
 Really ? How long have you been playing the violin ? ,What is your real name and how long have you been learning to play the violin?
 About ten years so far . I started learning when I was in middle school . ,"I have been learning for about ten years now, starting in middle school and continuing through high school."
 That's really interesting . ,That's really interesting.
 Sure . So what about you ? Do you have any hobbies ? ,I'm curious to know what your hobbies are. Do you have any hobbies you're interested in?
" Well , I like collecting matchbox ! I'm not sure if that counts , though . ","I'm attracted to matchbox matchmaking, but I doubt its significance."
 Of course it does . Everybody has his own hobby . ,"Naturally, it happens. Every individual has their own interests."
How can I tell her about this ? ,What's the appropriate way to let her know about this?
" Don't worry , you'll find a way . ","There's no need to be anxious, you'll discover a solution."
 There is no need to be so frustrated . ,There is no reason to be so frustrated.
 How can you live without job in the future ? ,What are some ways to survive in the absence of a job in future?
" Don't worry , you'll find a way . ","There's no need to be anxious, you'll discover a solution."
What sports do you like to play ? ,Which sports do you have a fondness for?
 I like baseball and basketball . ,I have a liking for both baseball and basketball.
 How about football ? ,Is there any interest in football?
" In my country football is brand new , so I never learned the game when I was younger . ","I was not well-versed in football when I grew up in my country, as it is a new sport."
 It's a very popular game in America . ,"In the United States, it's a game that has gathered surprisingly enticing popularity."
 Yeah . I heard a lot about it . Is it really that fun ? ,I've heard a lot about it. Is it really that fun? I hear. It's actually quite fun.
" For me , it's one of those games that are fun to both watch and play . ",I find it to be one of those games that are both entertaining to watch and enjoyable to play.
 Are you a football player ? ,Is your background in football what you are after?
" No , I just for fun with my friends . We play two hand touch or flag football . We're too old to play tackle football . ","I'm just having fun with my friends, and we're just playing two-handed or two hand touch or flag football with some of my buddies. Unfortunately, we don't have the age to play tackle football because I can'T find any good reason to stop playing flag flag."
 What is two hand touch and flag football ? ,What is the difference between two hand touch and flag football?
" Instead of tackling somebody , you just have to touch them with two hands , or if it is flag football , grab the flag that the ball carrier is wearing . ","Rather than tackling someone, you can use your two hands to touch them or, in flag football, use the flag that the ball carrier is carrying."
 I see . It's safer then right ? ,Is it safe to assume that it's not a risky action?
" Exactly . We play every Saturdays on the field by the tennis courts . If you want to learn and play a little , you're welcome to join us . ","We play on the tennis courts' field and play every Saturday. If you want to learn and have a good time, join us if you can."
 I'll give it a try . Give me a call and let's go down together . ,Let's take a closer look and give it whirl. Call me and we'll be meeting up.
 Ok . I'll call you Saturday morning . ,"Ok, I'll call you on Saturday morning."
 Great . ,A great.
What upsets you ? ,What are the things that bother you the most?
" My parents called . As usual , they reminded me again that I should have a plan to marry by my late 20s . Easier said then done . Who should I marry ? I have no time to go on a date . ","I have a plan to get married in my late twenties, but my parents have reminded me that it's more manageable to wait until my climax to marry because I don't have the time to go on sex."
 It is not your mother finding one for you ? ,Is it not your mother finding a child for you?
" I will find one myself , of course . I ’ m a modern girl . ","I'll find one myself, of course, as a modern woman."
" Perhaps you can try the three minutes date , the latest type . ","Try the three minutes date, the most recent."
" You mean dozens of the opposite sex meet each other for three minutes in a dimly bar serving alcohol , I hate that idea . ","I don't get the idea of people of different genders meeting in a dimly lit bar for three minutes to drink, but I think it's incredibly unsettling."
" No , there is an updated virgin , three minutes video date . I know an online dating website providing such service with a microphone and webcam , you can sigh for it . You can be face-to-face with a guy talking for maximum three minutes . ","No, not at all, but there is an online dating site where you can have a three-minute video date and see an updated virgin. The virgin has accessed the site with eavesdropping technology and carries. You can be in limbo with the guy talking for at least three minutes."
 I don ’ t think it makes sense . Three minutes is such a short time . ,I don’t think it’s even a small amount of time. Three minutes is just too brief.
" I think you can find out if there is a possibility of romance within the first second of meeting someone , so-called love at first sight . ","I believe that you can determine if there is any romance within the first second of meeting someone, also known as love at first sight."
" Anyway , I don ’ t want to post my face up for sale on the internet like that . ",I'm not interested in selling my face online or putting it up for sale.
" Don ’ t worry . There are many other options using the internet as dating methods . Some sites operate at international standard even have got certifications . Of course , for these sites , you have to pay a membership fee . But all in all , it is more serious and professional . The chance of meeting a good and serious person who does not play games is higher . ","There are many other dating sites available online that offer a more serious and professional profile than those that are solely online. These sites offer certifications and have comparatively high membership fees, but overall, it is kinder to ear and more likely to be able to meet someone who is not primarily interested in playing games."
 I don ’ t want to post my personal information on the internet . I ’ m not knowing who is reading it . ,I'm afraid I might as well not publish my private details on the internet - but I don't know who might be reading them.
Are you going to the party on Saturday ? ,Is the party on Saturday something you're planning to attend?
 I was thinking about it . Are you ? ,I was contemplating it. Are you aware of anything?
" Yeah , I heard it's going to be a lot of fun . ","I heard that it was going to be a lot of fun, right?"
" Really ? Well , what time does it start ? ",What time exactly does it begin?
 It starts at 8 ,"At 8 pm, the clock reads ""I've finished my second report."""
" Well , who all is going to be there ? ",Which individuals are expected to arrive at the location?
 Everyone from school . ,Each and every individual from the school.
 How do you know it's going to be so fun ? ,What makes you think it will be a fun time?
" This party is going to have a DJ , food , and drinks . ","A party including a djeka, food and drinks."
" Wow , that does sound like it's going to be fun . ","I'm thinking it will be entertaining, can you imagine?"
 So am I going to see you at the party ? ,Is there a chance we could meet at the party?
" Yeah , I will be there . ","I will be there, yeah."
Could you talk to me for a few minutes about my grades ? ,Is it possible for you to discuss my grades with me?
 Step into my office for a moment . What is your concern ? ,I invite you to briefly enter my office and we can talk briefly about what concerns you.
 Am I failing ? ,Am I a loser?
 Let's go on the computer to see what's up . Do you think you are doing well ? ,Let's use the computer to check our surroundings. Are you feeling well?
 I am pretty sure that I am in trouble . ,I am fairly certain that I have a problem.
" I can see that you are trying , but where do you think you could improve ? ","I'm noticing that you're putting in a lot of effort, but where do you think you could go if you were able to do more?"
 I missed a few classes ; I need to make sure I come to school on a regular basis . ,I'm struggling to attend classes on time; I missed a few of them; it's now my responsibility to return to school regularly.
" Having a regular study routine and following it is very important , right ? ","Is it true that following a structured study schedule is crucial, given the importance of regular study?"
 I'll try ; it's hard ! ,I'll give it my best shot; it's going to be tough!
 Thanks for stopping by ! ,I appreciate your visit!
Good luck on your test tomorrow . We'll be crossing our fingers for you ! ,We hope your test comes back to your inbox tomorrow - keep in touch with us!
 Thanks . ,I appreciate it a lot.
I'll never ever work together with him ! ,I'll just stay away from working with him!
 What happened ? Quarrel again ? ,What's the latest news on the conflict?
 Will you take my materials back from him for me ? Please ! ,I request that you take my materials from him for me. Can you do this?
 Don't ask me . I don't wanna be involved in your quarrel . ,I'm not interested in getting involved in your argument.
"Oh , my God ! I've been cheated ! ",I'm sorry to say that I was swindled!
 What ? What did you buy ? ,What did you acquire that was important to you?
 It's a brick ! I can't believe how stupid I was . Damn it ! ,I'm so amazed that I couldn't remember any of it. I can''never get over how unintelligent I was. Damn it :(
 What is it ? Why did you buy a brick ? ,What is the object of your purchase? What led you to acquire a brick?
" There was a guy on the sidewalk.He had three new boxes , Panasonic video camera boxes.He said he had to get rid of them quick . ",A young man with a further three Panasonic vcd boxes found on the sidewalk demanded that he quickly get rid of them.
